placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info
https://www.google.com/maps/place/Frituur+Snack+Greco/data=!4m7!3m6!1s0x47c3c3a6b24983b5:0x929d1af8e0c9eebe!8m2!3d50.8740843!4d4.3569721!16s%2Fg%2F11ddxsm96b!19sChIJtYNJsqbDw0cRvu7J4PganZI,Frituur Snack Greco,4.6,176,Frituur,· Dine-in · Takeaway · Delivery,"Rue Marie-Christine 44, 1020 Bruxelles, Belgium","V9F4+JQ Brussels, Belgium",,+32 2 426 04 92,Open now,https://lh5.googleusercontent.com/p/AF1QipPWWf-k5bhudJlCTVs2iW0ma-ongHUn_dAEc0Zl=w408-h544-k-no,true,50.874062499999994,4.356937500000001,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:23.759Z,11:30 AM–8 PM,Closed,Closed,11:30 AM–8 PM,11:30 AM–8 PM,11:30 AM–8 PM,11:30 AM–8 PM,
https://www.google.com/maps/place/Broun+II/data=!4m7!3m6!1s0x47c3dd47eb30aa33:0xdae6d965e2754fbb!8m2!3d50.908573!4d4.4323213!16s%2Fg%2F1tv239mw!19sChIJM6ow60fdw0cRu0914mXZ5to,Broun II,4.4,93,Frituur,· Dine-in · Takeaway · Delivery,"Henri Brounsstraat 48, 1830 Machelen, Belgium","WC5J+CW Machelen, Belgium",http://www.bestfrit.be/,+32 2 251 12 92,Closed today,https://lh5.googleusercontent.com/p/AF1QipNotB38Pz1Vd0WuQ-miyzZFgOu1B_YgICzHLT72=w408-h306-k-no,false,50.9085625,4.432312500000009,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:27.789Z,Closed,Closed,5–9:30 PM,5–9:30 PM,"11:30 AM–1:30 PM, 5–10 PM",5–9:30 PM,5–9:30 PM,
https://www.google.com/maps/place/FRIT+%26+ZO/data=!4m7!3m6!1s0x47c3dd581aada333:0xeab25d390d115bc5!8m2!3d50.9277652!4d4.434667!16s%2Fg%2F11b7lpt73q!19sChIJM6OtGljdw0cRxVsRDTldsuo,FRIT & ZO,4.5,222,Frituur,· Dine-in · Takeaway,"Benoit Hanssenslaan 36, 1800 Vilvoorde, Belgium","WCHM+4V Vilvoorde, Belgium",http://www.fritenzo.be/,+32 2 252 46 19,Closed today,https://lh5.googleusercontent.com/p/AF1QipNq0vLAHjtOtFudvJgimTlo3K5MwnMoENYFhFtD=w426-h240-k-no,true,50.9278125,4.43468750000001,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:32.075Z,Closed,Closed,"11:30 AM–1:15 PM, 5–9 PM","11:30 AM–1:15 PM, 5–9 PM","11:30 AM–1:15 PM, 5–10 PM",5–10 PM,5–10 PM,
https://www.google.com/maps/place/Fritkot+Bompa/data=!4m7!3m6!1s0x47c3c442b2cb456b:0x4d69d530867e6b35!8m2!3d50.826692!4d4.3428038!16s%2Fg%2F11j8lm_bkt!19sChIJa0XLskLEw0cRNWt-hjDVaU0,Fritkot Bompa,,,Frituur,,"Av. du Parc 5, 1060 Bruxelles, Belgium","R8GV+M4 Brussels, Belgium",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qRQlS2gQvIeN9hmkiB6BkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.02066&pitch=0&thumbfov=100,false,50.826687500000006,4.342812499999994,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:36.568Z,,,,,,,,
https://www.google.com/maps/place/Frituur+Chez+Le+Grec/data=!4m7!3m6!1s0x47c3c4016355cbfd:0x4232471ee72f44f8!8m2!3d50.8439648!4d4.3136234!16s%2Fg%2F11ggqjwjfp!19sChIJ_ctVYwHEw0cR-EQv5x5HMkI,Frituur Chez Le Grec,4.6,373,Frituur,· Dine-in · Takeaway · Delivery,"Sq. des Vétérans Coloniaux, 1070 Anderlecht, Belgium","R8V7+HC Anderlecht, Belgium",,+32 487 86 00 06,Open now,https://lh5.googleusercontent.com/p/AF1QipPVOX_51N2kQGZRwq6u0tOEBbe792JxOjLA-M-m=w486-h240-k-no,false,50.843937499999996,4.313562500000003,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:41.504Z,11 AM–10 PM,11:30 AM–10 PM,11:30 AM–10 PM,11:30 AM–10 PM,11:30 AM–11 PM,12–10 PM,Closed,
https://www.google.com/maps/place/Beireke/data=!4m7!3m6!1s0x47c3c3659aa9b105:0xa20515e84829206a!8m2!3d50.8567758!4d4.376401!16s%2Fg%2F11bzx239f2!19sChIJBbGpmmXDw0cRaiApSOgVBaI,Beireke,4.3,3,Frituur,· Dine-in · Takeaway,"Rue de la Consolation 16, 1030 Schaerbeek, Belgium","V94G+PH Schaerbeek, Belgium",,+32 2 245 07 58,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zTqQUL1oumx7JYRILTbzRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.198563&pitch=0&thumbfov=100,false,50.856812499999975,4.376437499999994,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:45.335Z,12–10 PM,12–10 PM,12–10 PM,12–10 PM,12–10 PM,12–10 PM,12–10 PM,
https://www.google.com/maps/place/Frituur+Heyvaart/data=!4m7!3m6!1s0x47c3c524d91c34cd:0xdad6633c1250a894!8m2!3d50.8472721!4d4.3330445!16s%2Fg%2F11rsh8zb18!19sChIJzTQc2STFw0cRlKhQEjxj1to,Frituur Heyvaart,5.0,1,Fast food restaurant,· Dine-in · Takeaway,"Rue Heyvaert 84, 1070 Bruxelles, Belgium","R8WM+W6 Brussels, Belgium",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v34p--NUm5tO-jowv_bCCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.32382&pitch=0&thumbfov=100,false,50.8473125,4.333062499999997,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:49.361Z,,,,,,,,
https://www.google.com/maps/place/Frituur+Bij+Fernand/data=!4m7!3m6!1s0x47c3db562c6ce3ab:0xe5129ae5a08fb009!8m2!3d50.8448616!4d4.4180501!16s%2Fg%2F1pxwv0q38!19sChIJq-NsLFbbw0cRCbCPoOWaEuU,Frituur Bij Fernand,4.3,799,Frituur,· Dine-in · Kerbside pickup · No-contact delivery,"Av. Georges Henri 187, 1200 Woluwe-Saint-Lambert, Belgium","RCV9+W6 Woluwe-Saint-Lambert, Belgium",https://www.localservices.be/produit/chez-fernand-friterie/,,Closed today,https://lh5.googleusercontent.com/p/AF1QipM0DrkAT99v0v3li8Fuafp09sg2-uRUBBBmtvfe=w408-h306-k-no,true,50.8448125,4.418062500000005,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:53.990Z,Closed,Closed,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","12–3 PM, 5–10 PM","12–3 PM, 5–10 PM",
https://www.google.com/maps/place/Friterie+Kessner/data=!4m7!3m6!1s0x47c3c3cc05a1421d:0x22aa0404656db038!8m2!3d50.8857167!4d4.3326263!16s%2Fg%2F11cp6hc0m_!19sChIJHUKhBczDw0cROLBtZQQEqiI,Friterie Kessner,4.0,64,Frituur,,"Av. Ernest Masoin, 1020 Jette, Belgium","V8PM+73 Jette, Belgium",,,Open now,https://lh5.googleusercontent.com/p/AF1QipOMtbWhJXGiO8kKyDvKok667f21v2VRD7vcdkN0=w408-h306-k-no,false,50.8856875,4.332687500000006,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:52:58.319Z,11:30 AM–8 PM,11:30 AM–8 PM,11:30 AM–8 PM,11:30 AM–8 PM,11:30 AM–8 PM,Closed,Closed,
https://www.google.com/maps/place/Friterie+55/data=!4m7!3m6!1s0x47c3c33aaa1c87cf:0x5102a5f456b90f11!8m2!3d50.8770955!4d4.4006671!16s%2Fg%2F1tdqywz4!19sChIJz4ccqjrDw0cREQ-5VvSlAlE,Friterie 55,4.0,132,Frituur,· Dine-in · Takeaway,"Pl. de la Paix 7, 1140 Evere, Belgium","VCG2+R7 Evere, Belgium",,+32 2 242 40 48,Open now,https://lh5.googleusercontent.com/p/AF1QipM6hYfyokeZJPKz5wPkf4P8OcFuEGS28sL02bMW=w408-h306-k-no,false,50.87706250000001,4.400687500000018,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:02.345Z,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,
https://www.google.com/maps/place/Snack+Galaxy/data=!4m7!3m6!1s0x47c3c358f8bbd3f3:0xb5b8de3dcb276446!8m2!3d50.8578907!4d4.3173627!16s%2Fg%2F11j4vlzct7!19sChIJ89O7-FjDw0cRRmQnyz3euLU,Snack Galaxy,3.7,20,Frituur,,"Chau. de Gand 416, 1080 Molenbeek-Saint-Jean, Belgium","V858+5W Sint-Jans-Molenbeek, Belgium",,+32 479 08 55 03,,https://lh5.googleusercontent.com/p/AF1QipM4wt2OLf8FxPUUfnzur4mXHurfAZwgjE7gK8-d=w408-h305-k-no,false,50.85793749999998,4.3173125,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:06.278Z,,,,,,,,
https://www.google.com/maps/place/Patatak+Sint-Gillis/data=!4m7!3m6!1s0x47c3c531a1e18edd:0x3532a3fc97a0f499!8m2!3d50.8303228!4d4.3452972!16s%2Fg%2F11h1yv7_zw!19sChIJ3Y7hoTHFw0cRmfSgl_yjMjU,Patatak Sint-Gillis,4.2,568,Frituur,· Dine-in · Takeaway · Delivery,"Parv. de Saint-Gilles 31, 1060 Saint-Gilles, Belgium","R8JW+44 Saint-Gilles, Belgium",https://patatak.be/,,Closed today,https://lh5.googleusercontent.com/p/AF1QipPY8kFnyQV3ylL6su65OW9jLTXnqAo8sKcxbNNu=w408-h306-k-no,true,50.830312500000005,4.3453124999999915,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:10.174Z,Closed,12–10 PM,12–10 PM,12–10 PM,12–10 PM,12–10 PM,12–10 PM,
https://www.google.com/maps/place/Fritkot+Chouke/data=!4m7!3m6!1s0x47c3c4f354bf5d3d:0xf425a6997f50fe6!8m2!3d50.8502799!4d4.3472619!16s%2Fg%2F11fp1sy46j!19sChIJPV2_VPPEw0cR5g_1l2laQg8,Fritkot Chouke,4.5,360,Frituur,· Dine-in · Takeaway,"Rue du Vieux Marché aux Grains 2, 1000 Bruxelles, Belgium","V82W+4W Brussels, Belgium",,,Open now,https://lh5.googleusercontent.com/p/AF1QipNhaxXxTNpIh0sC0_XUeiT_smNt4dq156EA96gz=w408-h544-k-no,true,50.85031249999999,4.347312500000001,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:14.681Z,12–11 PM,5–11 PM,12–11 PM,12–11 PM,12–11 PM,12–11 PM,12–11 PM,
https://www.google.com/maps/place/%27%27t+Frietje%27/data=!4m7!3m6!1s0x47c3c6d6f9fd99bf:0xd674f7f8c74d002a!8m2!3d50.8440325!4d4.2616269!16s%2Fg%2F11cm71cwj0!19sChIJv5n9-dbGw0cRKgBNx_j3dNY,'t Frietje,4.4,118,Fast food restaurant,· Dine-in · Takeaway · Delivery,"Oudesmidsestraat 18, 1700 Dilbeek, Belgium","R7V6+JM Dilbeek, Belgium",https://www.facebook.com/tFrietje,+32 2 582 72 59,Closed today,https://lh5.googleusercontent.com/p/AF1QipOE7t4nGxTMvJVgRsnBqcNEaW-soVL8ixr1AaXj=w408-h544-k-no,false,50.84406249999999,4.261687499999979,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:18.815Z,Closed,"11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 4:30–11 PM",5–10 PM,Closed,
https://www.google.com/maps/place/Friterie+Dailly/data=!4m7!3m6!1s0x47c3c3ac99debebd:0xb38af9cbfdb41f2a!8m2!3d50.8529456!4d4.3883116!16s%2Fg%2F11gmcxpvc3!19sChIJvb7emazDw0cRKh-0_cv5irM,Friterie Dailly,4.1,135,Frituur,· Dine-in · Takeaway · Delivery,"Av. Chazal 1B, 1030 Bruxelles, Belgium","V93Q+58 Schaerbeek, Belgium",,+32 460 96 68 23,Open now,https://lh5.googleusercontent.com/p/AF1QipPul8cyCyAai9NK3lzOkBJChkL5Dtcc4ojk0fWn=w426-h240-k-no,true,50.85293749999998,4.388312499999998,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:22.696Z,11:30 AM–11:30 PM,11:30 AM–11:30 PM,11:30 AM–11:30 PM,11:30 AM–11:30 PM,11:30 AM–2 AM,11:30 AM–11 PM,11:30 AM–11:30 PM,
https://www.google.com/maps/place/Friture+de+la+Chapelle/data=!4m7!3m6!1s0x47c3c47c0b613eb1:0x8eff83e16d8f71a7!8m2!3d50.8415776!4d4.3516918!16s%2Fg%2F11bx2m46pr!19sChIJsT5hC3zEw0cRp3GPbeGD_44,Friture de la Chapelle,4.2,419,Frituur,,"Rue Haute 25, 1000 Bruxelles, Belgium","R9R2+JM Brussels, Belgium",,+32 473 79 17 73,Closed today,https://lh5.googleusercontent.com/p/AF1QipOae2ygcfaVGpmkd-ehbPa-tm8Hsk_8DX9EXYZF=w408-h306-k-no,true,50.841562499999995,4.351687499999983,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:26.837Z,Closed,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,11 AM–8 PM,
https://www.google.com/maps/place/Frituur+4+You/data=!4m7!3m6!1s0x47c3dd52289b2017:0xdd12a3a8ed205ea6!8m2!3d50.9201636!4d4.4260811!16s%2Fg%2F11ghfqg0ft!19sChIJFyCbKFLdw0cRpl4g7aijEt0,Frituur 4 You,3.9,41,Fast food restaurant,· Dine-in · Takeaway,"1800 Vilvoorde, Belgium","WCCG+3C Vilvoorde, Belgium",,+32 491 87 84 38,Closed,https://lh5.googleusercontent.com/p/AF1QipMoSjaCFTAMZn-7EFdR9B0G8-z79pxn2pH_jfZm=w408-h544-k-no,false,50.92018750000001,4.426062500000015,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:31.101Z,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",Closed,5–10 PM,
https://www.google.com/maps/place/Tommo+Snack/data=!4m7!3m6!1s0x47c3c1445f39e771:0x3a64e058581aeb46!8m2!3d50.8641717!4d4.2953526!16s%2Fg%2F11cmr_j808!19sChIJcec5X0TBw0cRRusaWFjgZDo,Tommo Snack,3.7,119,Frituur,· Dine-in · Takeaway · Delivery,"Rue de l'Eglise 19, 1082 Berchem-Sainte-Agathe, Belgium","V77W+M4 Sint-Agatha-Berchem, Belgium",,+32 499 13 28 30,Open now,https://lh5.googleusercontent.com/p/AF1QipM1nOL3dZq70wEPstlU-n3ioPyObWGFBH_2h1HZ=w426-h240-k-no,false,50.86418749999997,4.29531249999998,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:35.287Z,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,12:30–11 PM,
https://www.google.com/maps/place/De+Friet+van+Vorst/data=!4m7!3m6!1s0x47c3c534cc42882f:0xabb00631d280b4d6!8m2!3d50.8122121!4d4.3191058!16s%2Fg%2F11g0mxr_98!19sChIJL4hCzDTFw0cR1rSA0jEGsKs,De Friet van Vorst,4.5,270,Frituur,· Dine-in · Takeaway · Delivery,"Rue Saint-Denis 7, 1190 Bruxelles, Belgium","R869+VJ Forest, Belgium",,+32 485 43 26 72,Closed today,https://lh5.googleusercontent.com/p/AF1QipNj-ZlN3wIlAIw7BfXHriroVib3lwqnzwvjXIod=w426-h240-k-no,true,50.81218750000001,4.319062500000015,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:39.599Z,Closed,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,
https://www.google.com/maps/place/Friterie+J.+Vandervaeren/data=!4m7!3m6!1s0x47c3c3404c4b99cb:0xd2d1d9f8d78387de!8m2!3d50.8915488!4d4.3450511!16s%2Fg%2F11sb52vkh_!19sChIJy5lLTEDDw0cR3oeD1_jZ0dI,Friterie J. Vandervaeren,3.8,6,Frituur,· Dine-in · Takeaway,"Bd du Centenaire 615, 1020 Bruxelles, Belgium","V8RW+J2 Brussels, Belgium",,,Open now,https://lh5.googleusercontent.com/p/AF1QipPOIYFJ6ArzVkFTnEjUGGFiN5YQRr38sT6wmbeA=w426-h240-k-no,false,50.89156249999998,4.345062499999997,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:43.472Z,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,12–8 PM,12–8 PM,
https://www.google.com/maps/place/Friterie+Anderlechtoise/data=!4m7!3m6!1s0x47c3c474edfe7429:0x4d560e028e12538e!8m2!3d50.8449684!4d4.3353615!16s%2Fg%2F11f5tzb_c6!19sChIJKXT-7XTEw0cRjlMSjgIOVk0,Friterie Anderlechtoise,,,Restaurant,· Dine-in · Takeaway,"Rue Haberman 28, 1070 Anderlecht, Belgium","R8VP+X4 Anderlecht, Belgium",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=olafC14qoNdF-7kt40NOzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.94997&pitch=0&thumbfov=100,false,50.8449375,4.335312500000001,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:47.450Z,,,,,,,,
https://www.google.com/maps/place/Friteria+Friti+Bel+Snack/data=!4m7!3m6!1s0x47c3c69bd55ae201:0x5a48ea47fb24c61f!8m2!3d50.8239558!4d4.2955032!16s%2Fg%2F11g07xzds7!19sChIJAeJa1ZvGw0cRH8Yk-0fqSFo,Friteria Friti Bel Snack,4.2,91,Frituur,· Dine-in · Takeaway · Delivery,"Bergensesteenweg 1079, 1070 Anderlecht, Belgium","R7FW+H6 Anderlecht, Belgium",,+32 2 303 83 41,Open now,https://lh5.googleusercontent.com/p/AF1QipM1lKuvKDa4Wp9uCeqsa908ZdHuoJiGfEXG-fx1=w426-h240-k-no,true,50.823937500000014,4.295562499999974,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:51.596Z,11:30 AM–11 PM,11:30 AM–11 PM,Closed,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,2–11 PM,
https://www.google.com/maps/place/Friterie+de+la+Barri%C3%A8re/data=!4m7!3m6!1s0x47c3c45d4ce59707:0x569dbee6df604c91!8m2!3d50.8265952!4d4.3429473!16s%2Fg%2F119w6x4by!19sChIJB5flTF3Ew0cRkUxg3-a-nVY,Friterie de la Barrière,4.2,1063,Frituur,,"Av. du Parc 5, 1060 Saint-Gilles, Belgium","R8GV+J5 Saint-Gilles, Belgium",http://www.friteriedelabarriere.be/,+32 2 537 57 70,Open now,https://lh5.googleusercontent.com/p/AF1QipOtXtTrwgp-7jvBjWqIEnQSnb7LnfYKbZTz6t5x=w426-h240-k-no,true,50.82656250000001,4.342937499999991,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:53:55.941Z,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,
https://www.google.com/maps/place/Frite+d%27Or/data=!4m7!3m6!1s0x47c3c250aa37da97:0xa81be181f72d79fe!8m2!3d50.8996732!4d4.3600514!16s%2Fg%2F11g86y525j!19sChIJl9o3qlDCw0cR_nkt94HhG6g,Frite d'Or,4.2,360,Frituur,· Dine-in · Takeaway · Delivery,"Rue de Wand 114, 1020 Bruxelles, Belgium","V9X6+V2 Brussels, Belgium",https://www.heures.be/frite-dor/bruxelles/1,+32 484 02 57 74,Open now,https://lh5.googleusercontent.com/p/AF1QipP0_pAKR_sHoROcMl2RUcriOptPqIUKUklw7ZlN=w408-h306-k-no,false,50.89968750000001,4.360062499999984,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:00.311Z,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–12 AM,11 AM–12 AM,11 AM–11 PM,
https://www.google.com/maps/place/Constant+Fries+Shop/data=!4m7!3m6!1s0x47c3dd2746997efb:0xb46b14a5257e4ec3!8m2!3d50.8626605!4d4.4160174!16s%2Fg%2F11j1h16tl8!19sChIJ-36ZRifdw0cRw05-JaUUa7Q,Constant Fries Shop,4.7,9,Frituur,· Dine-in · Takeaway,"Rue de Zaventem 12023, 1140 Evere, Belgium","VC78+3C Evere, Belgium",,,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NMGUHV1WjATZ2Wu8ReWmOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.26286&pitch=0&thumbfov=100,false,50.86268749999998,4.416062499999995,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:03.997Z,12–9 PM,12–9 PM,12–9 PM,12–9 PM,12–9 PM,Closed,Closed,
https://www.google.com/maps/place/Pitta+Snack+Loni+II+Friterie/data=!4m7!3m6!1s0x47c3c3e84445450f:0xc6ccff6712d4b432!8m2!3d50.8680041!4d4.3262953!16s%2Fg%2F11g07xybm9!19sChIJD0VFROjDw0cRMrTUEmf_zMY,Pitta Snack Loni II Friterie,5.0,4,Frituur,,"Av. de Jette 93, 1090 Jette, Belgium","V89G+6G Jette, Belgium",,+32 484 85 06 99,Open now,https://lh5.googleusercontent.com/p/AF1QipPWreV_yCt9zVNRXai63-3-AY_OXQqHtiuyv_ch=w408-h378-k-no,false,50.86806249999999,4.326312500000014,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:08.296Z,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,
https://www.google.com/maps/place/Snack+%26+resto/data=!4m7!3m6!1s0x47c3c550e667c4a5:0x6d45676522cbc87c!8m2!3d50.8438438!4d4.3284822!16s%2Fg%2F11j84v9vl3!19sChIJpcRn5lDFw0cRfMjLImVnRW0,Snack & resto,5.0,10,Frituur,· Dine-in · Takeaway,"Rue Heyvaert 158, 1070 Anderlecht, Belgium","R8VH+G9 Anderlecht, Belgium",,,Open now,https://lh5.googleusercontent.com/p/AF1QipMLK5rQUyyZa9blcTjeQW9BXrcZWpmM0ug0MYXW=w426-h240-k-no,false,50.8438125,4.328437500000021,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:12.060Z,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,11 AM–8 PM,
https://www.google.com/maps/place/La+Frite+Dor%C3%A9e/data=!4m7!3m6!1s0x47c3db3410bae5a1:0x536a122438eee567!8m2!3d50.8206683!4d4.4098537!16s%2Fg%2F11dx8k0s1h!19sChIJoeW6EDTbw0cRZ-XuOCQSalM,La Frite Dorée,4.3,1040,Frituur,· Dine-in · Takeaway · Delivery,"Waversesteenweg 1268, 1160 Oudergem, Belgium","RCC5+7W Auderghem, Belgium",http://fritedoreeauderghem.be/fr,+32 2 660 49 78,Open now,https://lh5.googleusercontent.com/p/AF1QipOCZdk8VFumhEAgrA1CGio9kyW9UvO2Rr8Jmi-J=w408-h306-k-no,true,50.820687500000034,4.409812500000001,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:17.224Z,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,11:30 AM–11 PM,12–11 PM,
https://www.google.com/maps/place/Frit+Flagey/data=!4m7!3m6!1s0x47c3c4930dee375f:0x24d07daa0595f6d7!8m2!3d50.8283502!4d4.3723973!16s%2Fg%2F11b5z2v09k!19sChIJXzfuDZPEw0cR1_aVBap90CQ,Frit Flagey,4.3,1695,Frituur,· Dine-in · Takeaway · Delivery,"Pl. Eugène Flagey, 1050 Ixelles, Belgium","R9HC+8X Ixelles, Belgium",,,Closed today,https://lh5.googleusercontent.com/p/AF1QipOq9EUWB_NEEd7IxexWDEZzcqpPgf7AO49dC_bn=w426-h240-k-no,false,50.828312500000024,4.372437500000004,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:21.503Z,Closed,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–12 AM,11:30 AM–2 AM,11:30 AM–2 AM,11:30 AM–12 AM,
https://www.google.com/maps/place/Snack+Loni/data=!4m7!3m6!1s0x47c3c44cdf1a8269:0x2813024792855915!8m2!3d50.8079249!4d4.336635!16s%2Fg%2F11bzx3d7_v!19sChIJaYIa30zEw0cRFVmFkkcCEyg,Snack Loni,4.4,153,Frituur,· Dine-in · Takeaway · Delivery,"Rue Joseph Bens 1, 1180 Bruxelles, Belgium","R85P+5M Uccle, Belgium",,+32 485 23 35 69,Open now,https://lh5.googleusercontent.com/p/AF1QipPAc5gv0mAER_Q1d4SOVFmTj2MZkQvKZvWQl6UO=w408-h306-k-no,true,50.807937499999994,4.3366874999999965,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:25.955Z,11:35 AM–10 PM,11:35 AM–10 PM,11:35 AM–10 PM,11:35 AM–10 PM,11:35 AM–10 PM,11:35 AM–10 PM,11:35 AM–10 PM,
https://www.google.com/maps/place/Snack-Grill/data=!4m7!3m6!1s0x47c3c59850e42dc3:0x5e6f2817c6596033!8m2!3d50.8280732!4d4.3713767!16s%2Fg%2F11j8myzf1_!19sChIJwy3kUJjFw0cRM2BZxhcob14,Snack-Grill,4.2,5,Frituur,,"N247 324, 1050 Ixelles, Belgium","R9HC+6H Ixelles, Belgium",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FwZS6G9ggNu7lvQhQc1stg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.445396&pitch=0&thumbfov=100,false,50.8280625,4.371437499999999,"https://www.google.com/maps/search/frituur/@50.8639564,4.2922419,12.26z?entry=ttu",2023-06-19T14:54:30.040Z,,,,,,,,
