,placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
741,https://www.google.be/maps/place/Frituur+Patatje/data=!4m7!3m6!1s0x47c14e2ee7d711fd:0x6ee59d0f9d797d3f!8m2!3d51.12755!4d4.8675668!16s%2Fg%2F11bzx5hkcn!19sChIJ_RHX5y5OwUcRP315nQ-d5W4,Frituur Patatje,4.4,116.0,Frituur,· Dine-in · Takeout · Delivery,"Olenseweg 322, 2260 Westerlo, Belgium","4VH9+22 Westerlo, Belgium",http://hetpatatje.be/,+32 14 73 09 11,"12–2 PM, 4–9 PM","12–2 PM, 4–9 PM",12–9 PM,Closed,"12–2 PM, 4–10 PM",12–10 PM,12–10 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipN4ku6pp27jiHEgfdEiO9PCEoVSb8c8GQLwaJp7=w426-h240-k-no,True,51.1275625,4.867562500000005,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:01.459Z,LGBTQ+ friendly
742,https://www.google.be/maps/place/Frituur-Broodjes+De+Puntzak/data=!4m7!3m6!1s0x47c1442108a5c609:0xed5c8375c978ba84!8m2!3d51.0155726!4d4.9374091!16s%2Fg%2F1pxw5jy4_!19sChIJCcalCCFEwUcRhLp4yXWDXO0,Frituur-Broodjes De Puntzak,4.3,100.0,Frituur,· Dine-in · Takeout · Delivery,"Rode 82, 3272 Scherpenheuvel-Zichem, Belgium","2W8P+6X Scherpenheuvel-Zichem, Belgium",https://weiny.top/frituur-broodjes-de-puntzak,+32 477 37 53 52,"11 AM–2 PM, 4–9:30 PM",Closed,Closed,Closed,"11 AM–2 PM, 4–9:30 PM","11 AM–2 PM, 4–9:30 PM","11 AM–2 PM, 4–9:30 PM",Open now,https://lh5.googleusercontent.com/p/AF1QipNlbK2V_AmBvem8u_rQ_zFrd96bUR1m2Iq1TCYt=w408-h306-k-no,True,51.01556249999997,4.9374375000000015,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:05.392Z,Identifies as women-owned
743,https://www.google.be/maps/place/Frituur+%26+Broodjesbar+Halte45/data=!4m7!3m6!1s0x47c12b304d58c77f:0x424692e5c43a7e7a!8m2!3d51.2135905!4d5.4243473!16s%2Fg%2F11c1wjtv1w!19sChIJf8dYTTArwUcRen46xOWSRkI,Frituur & Broodjesbar Halte45,4.3,206.0,Frituur,· Dine-in · Takeout · Delivery,"Dorpsstraat 45, 3900 Overpelt, Belgium","6C7F+CP Pelt, Belgium",http://www.halte45.be/,+32 11 44 73 90,Closed,4:30–9 PM,4:30–9 PM,4:30–9 PM,"11:30 AM–1:30 PM, 4:30–9 PM",4:30–9 PM,4:30–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPS_bgSW4QXI-VB7jS-cpsptf90OMSav5oHmSMO=w408-h306-k-no,True,51.21356249999998,5.424312499999999,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:10.354Z,
744,https://www.google.be/maps/place/Frituur+EKIM/data=!4m7!3m6!1s0x47c1259c3ce4d273:0x4adc532aa24a14c8!8m2!3d51.0441474!4d5.3083133!16s%2Fg%2F11bzx4vts6!19sChIJc9LkPJwlwUcRyBRKoipT3Eo,Frituur EKIM,4.3,25.0,Frituur,· Dine-in · Takeout · Delivery,"Sint-Maartenlaan 9, 3550 Heusden-Zolder, Belgium","28V5+M8 Heusden-Zolder, Belgium",http://www.frituurekim.be/,+32 474 26 71 52,"11 AM–1:30 PM, 4:30–9 PM","11 AM–1:30 PM, 4:30–9 PM","11 AM–1:30 PM, 4:30–9 PM","11 AM–1:30 PM, 4:30–9 PM","11 AM–1:30 PM, 4:30–9 PM",Closed,3–9 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipNmZ8qx8nZJqM4eTVyBoqmQ_zjryeMwpYfrLzdz=w408-h544-k-no,True,51.04418749999998,5.308312500000014,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:14.168Z,
745,https://www.google.be/maps/place/Frituur+%27t+Dorp+%28Limb.%29/data=!4m7!3m6!1s0x47c117a2ab3a2a29:0xdff0b517dd510667!8m2!3d50.8656342!4d5.1937567!16s%2Fg%2F11c1_w1w4t!19sChIJKSo6q6IXwUcRZwZR3Re18N8,Frituur 't Dorp (Limb.),4.5,72.0,Frituur,· Dine-in · Takeout · Delivery,"Kerkstraat 108/bus b, 3850 Nieuwerkerken, Belgium","V58V+7G Nieuwerkerken, Belgium",https://www.facebook.com/Frituur.t.Dorp.Nieuwerkerken/,+32 468 56 35 43,Closed,Closed,"11:30 AM–1:30 PM, 4:30–9 PM","11:30 AM–1:30 PM, 4:30–9 PM","11:30 AM–1:30 PM, 4:30–9 PM",4:30–9 PM,4:30–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNxwbIHTCcDzl_qrau3ryaDv9P6SJ5FuBaZv5mb=w408-h544-k-no,True,50.86568749999999,5.193812499999993,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:17.981Z,
746,https://www.google.be/maps/place/Frituur+Ron/data=!4m7!3m6!1s0x47c0c587ab3ac14b:0x8ac82b3e5a4665e4!8m2!3d51.0369159!4d5.7243131!16s%2Fg%2F11g6vfw9lw!19sChIJS8E6q4fFwEcR5GVGWj4ryIo,Frituur Ron,4.7,146.0,Frituur,· Dine-in · Takeout · Delivery,"Europalaan 44, 3650 Dilsen-Stokkem, Belgium","2PPF+QP Dilsen-Stokkem, Belgium",,+32 497 62 42 40,Closed,Closed,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMt9WGbbp9RB-6adYnL_FUrQuF9i9wP3P9Zjhdi=w408-h306-k-no,True,51.03693750000001,5.724312499999982,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:22.632Z,
747,https://www.google.be/maps/place/Frituur+Cannibal/data=!4m7!3m6!1s0x47c15c09696c8f37:0xc6961aa983a3f235!8m2!3d50.9961119!4d4.7526458!16s%2Fg%2F11bzx446n_!19sChIJN49saQlcwUcRNfKjg6kalsY,Frituur Cannibal,4.6,171.0,Frituur,· Dine-in · Takeout · Delivery,"Pastorijstraat 14, 3128 Tremelo, Belgium","XQW3+C3 Tremelo, Belgium",,+32 16 89 62 50,Closed,Closed,5–8 PM,5–8 PM,5–8 PM,5–8 PM,5–8 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMUBTZUn_6YP78VX7zbfd2l3n4mMW3oMConBqpk=w426-h240-k-no,False,50.99606249999998,4.752687499999993,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:26.425Z,
748,https://www.google.be/maps/place/J%26S+Frituur/data=!4m7!3m6!1s0x47c15d88cf0e7231:0xf9540902b54bd31b!8m2!3d50.9202346!4d4.7579844!16s%2Fg%2F11g8w8m_bj!19sChIJMXIOz4hdwUcRG9NLtQIJVPk,J&S Frituur,4.7,110.0,Frituur,· Takeout · Dine-in · Delivery,"Nobelberg 4b, 3220 Holsbeek, Belgium","WQC5+35 Holsbeek, Belgium",https://www.facebook.com/Frituur-JS-Holsbeek-1012315908913455/,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOaO8w-fIwLWzLh_JKlrOV-5Y8PTuLIEQnwuI8=w408-h303-k-no,True,50.92018750000001,4.757937499999983,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:31.196Z,LGBTQ+ friendly
749,https://www.google.be/maps/place/Frituur+Etienne/data=!4m7!3m6!1s0x47c0dcad36b644cf:0x67533899dab5f9e0!8m2!3d50.949965!4d5.668145!16s%2Fg%2F11csb3ctd1!19sChIJz0S2Nq3cwEcR4Pm12pk4U2c,Frituur Etienne,4.4,315.0,Frituur,· Dine-in · Takeout · Delivery,"Weg naar Zutendaal 139, 3630 Maasmechelen, Belgium","WMX9+X7 Maasmechelen, Belgium",http://www.frituuretienne.be/,+32 89 76 07 99,4–9:30 PM,4–9:30 PM,Closed,4–9:30 PM,"11:30 AM–1:30 PM, 4–9:30 PM",4–9:30 PM,11:30 AM–9:30 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipPe1wsbTAGYD28AumjNNeQ1nXZCXvhWiPJOtGLc=w408-h306-k-no,True,50.94993750000002,5.66818750000003,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:35.768Z,
750,https://www.google.be/maps/place/Frituur+de+Frut/data=!4m7!3m6!1s0x47c134478b5c0ec7:0x7638f961e069889c!8m2!3d51.1716359!4d5.1372919!16s%2Fg%2F11bzx4c2yq!19sChIJxw5ci0c0wUcRnIhp4GH5OHY,Frituur de Frut,4.4,120.0,Frituur,· Dine-in · Takeout · Delivery,"Roggestraat 2, 2490 Balen, Belgium","54CP+MW Balen, Belgium",https://defrut.klikeneet.be/,+32 14 31 67 94,Closed,Closed,"11:30 AM–1:30 PM, 3:30–10:30 PM","11:30 AM–1:30 PM, 3:30–10:30 PM","11:30 AM–1:30 PM, 3:30–10:30 PM","11:30 AM–1:30 PM, 3:30–10:30 PM","11:30 AM–1:30 PM, 3:30–10:30 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipP2ZlEZ9E5-Vtnbt_QrGI6NmwlNvOeE887YvyaS=w408-h306-k-no,False,51.1716875,5.137312499999993,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:39.758Z,
751,https://www.google.be/maps/place/Frituur+Penske+Vol+Borgloon/data=!4m7!3m6!1s0x47c11e9dc449f1e9:0xf0de1b4313ef93c9!8m2!3d50.8085412!4d5.3433736!16s%2Fg%2F11cs672v4w!19sChIJ6fFJxJ0ewUcRyZPvE0Mb3vA,Frituur Penske Vol Borgloon,4.4,155.0,Frituur,· Dine-in · Takeout · Delivery,"Stationsstraat 55, 3840 Borgloon, Belgium","R85V+C8 Borgloon, Belgium",,+32 474 33 79 61,4:30–9 PM,Closed,4:30–9 PM,4:30–9 PM,"11:30 AM–1:30 PM, 4:30–9 PM",4:30–9 PM,4:30–9 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipMNbFszDVAxku_4xKFLA8n41nVotwnNpGkvHKJQ=w408-h544-k-no,True,50.80856250000001,5.34331250000001,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:43.774Z,
752,https://www.google.be/maps/place/Frituur+Chapeau/data=!4m7!3m6!1s0x47c12185cfe658eb:0x56cda7e6530fee64!8m2!3d50.9237611!4d5.3396745!16s%2Fg%2F1wfcn95d!19sChIJ61jmz4UhwUcRZO4PU-anzVY,Frituur Chapeau,4.4,135.0,Frituur,· Dine-in · Takeout · Delivery,"Luikersteenweg 86, 3500 Hasselt, Belgium","W8FQ+GV Hasselt, Belgium",,+32 11 94 39 19,5–9 PM,5–9 PM,Closed,5–9 PM,"11:30 AM–1:30 PM, 5–9 PM",5–9 PM,5–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMBewOFC0FtZvy5Ndt-OfJdPWbnmkYNcPDCHcHI=w408-h306-k-no,True,50.92381250000001,5.339687500000011,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:48.661Z,
753,https://www.google.be/maps/place/Frituur+en+eethuisje+%27t+Frietje+Termien/data=!4m7!3m6!1s0x47c0df2ee7eeaa73:0x3365267b7ef484d2!8m2!3d50.9600209!4d5.4849327!16s%2Fg%2F11bzx3k5xz!19sChIJc6ru5y7fwEcR0oT0fnsmZTM,Frituur en eethuisje 't Frietje Termien,4.0,52.0,Frituur,· Dine-in · Takeout · Delivery,"Rozenkranslaan 63, 3600 Genk, Belgium","XF6M+2X Genk, Belgium",http://www.tfrietjetermien.be/,+32 89 23 44 23,4:30–8 PM,4:30–8 PM,Closed,Closed,4:30–8 PM,4:30–8 PM,4:30–8 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipOeKf9z4NvLst6EV_QnrBzQIzJsBOGL7VO3rDqX=w408-h408-k-no,True,50.96006249999998,5.484937499999987,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:53.172Z,Identifies as women-owned
754,https://www.google.be/maps/place/Frituur+Vits/data=!4m7!3m6!1s0x47c16c5f85ff3651:0x5743087733cdf2c6!8m2!3d50.8012224!4d4.9538093!16s%2Fg%2F11bzx3dc17!19sChIJUTb_hV9swUcRxvLNM3cIQ1c,Frituur Vits,4.6,5.0,Frituur,,"Wulmersumsesteenweg 2, 3300 Tienen, Belgium","RX23+FG Tienen, Belgium",,+32 16 43 96 33,"11:30 AM–2 PM, 4:30–9 PM","10 AM–1:30 PM, 4:30–10 PM","10 AM–1:30 PM, 4:30–10 PM","10 AM–1:30 PM, 4:30–10 PM","10 AM–1:30 PM, 4:30–10 PM",4:30–10 PM,Closed,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YovPyhgu2d-oGpz_xtsfFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.395769&pitch=0&thumbfov=100,False,50.80125000000001,4.953749999999985,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:39:56.712Z,
755,https://www.google.be/maps/place/Frituur+Hilde/data=!4m7!3m6!1s0x47c11a05fb296ffb:0x8fccdcbd6780cc12!8m2!3d50.8027927!4d5.214849!16s%2Fg%2F11cs1913hp!19sChIJ-28p-wUawUcREsyAZ73czI8,Frituur Hilde,4.5,68.0,Frituur,,"Vliegveldlaan 76, 3800 Sint-Truiden, Belgium","R637+4W Sint-Truiden, Belgium",,+32 11 78 57 23,5–9 PM,5–9 PM,Closed,5–9 PM,5–9 PM,5–9 PM,5–9 PM,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O4KONwFBMUthsaOJLfcmew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.70218&pitch=0&thumbfov=100,True,50.8028125,5.214812499999979,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:40:01.112Z,
756,https://www.google.be/maps/place/%27%27t+Festijn+Frituur%27/data=!4m7!3m6!1s0x47c0e64f80d319af:0x81b53838fc649590!8m2!3d50.8270735!4d5.5847337!16s%2Fg%2F11f120wpfh!19sChIJrxnTgE_mwEcRkJVk_Dg4tYE,'t Festijn Frituur,3.9,97.0,Frituur,· Dine-in · Takeout · Delivery,"Bilzersteenweg 86, 3770 Riemst, Belgium","RHGM+RV Riemst, Belgium",https://eumap.top/frituur-t-festijn,+32 486 72 68 55,Closed,"11:30 AM–2 PM, 4:30–10 PM","11:30 AM–2 PM, 4:30–10 PM","11:30 AM–2 PM, 4:30–10 PM",11:30 AM–10 PM,11:30 AM–10 PM,11:30 AM–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipND0MM2-RF7p2xpwZhr3qIDnDtqEcPjUejs9XoY=w408-h307-k-no,False,50.827062500000025,5.584687500000015,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:40:05.169Z,
757,https://www.google.be/maps/place/Frituur+Bonaparte/data=!4m7!3m6!1s0x47c0d86a01f4bf4d:0x3c46d2610beb408f!8m2!3d51.0250879!4d5.4800129!16s%2Fg%2F1tgjkff1!19sChIJTb_0AWrYwEcRj0DrC2HSRjw,Frituur Bonaparte,4.5,102.0,Frituur,· Drive-through,"Kastanjestraat 32c, 3530 Houthalen-Helchteren, Belgium","2FGJ+22 Houthalen-Helchteren, Belgium",https://www.frituur-bonaparte.be/,,4:30–8 PM,4:30–8 PM,Closed,4:30–8 PM,4:30–8 PM,4:30–8 PM,4:30–8 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipOm7r6tNQH_ak3P1q2CN8gonjX4qRE52zkH9Cgr=w426-h240-k-no,True,51.0250625,5.480062499999988,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:40:09.052Z,Identifies as women-owned
758,https://www.google.be/maps/place/Frituur+B%C3%A8r/data=!4m7!3m6!1s0x47c121026bae15c3:0x1a806a088c2376df!8m2!3d50.936799!4d5.384717!16s%2Fg%2F1tgm1_pv!19sChIJwxWuawIhwUcR33YjjAhqgBo,Frituur Bèr,4.8,352.0,Frituur,· Dine-in · Takeout · Delivery,"Kiezelstraat 179/1, 3500 Hasselt, Belgium","W9PM+PV Hasselt, Belgium",http://www.berfrit.be/,+32 11 32 53 00,Closed,Closed,"11:30 AM–1:30 PM, 4:30–9:30 PM","11:30 AM–1:30 PM, 4:30–9:30 PM","11:30 AM–1:30 PM, 4:30–9:30 PM",4:30–9:30 PM,"11:30 AM–1:30 PM, 4:30–9:30 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipPuCHWFl_WqEdkr39NB0QND--2pfC1l_tDEgB-i=w408-h544-k-no,True,50.93681249999999,5.384687499999998,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:40:13.335Z,
759,https://www.google.be/maps/place/Frituur+Katrien/data=!4m7!3m6!1s0x47c16c126345a8d1:0x2f99903c5be7054a!8m2!3d50.8139022!4d4.9277345!16s%2Fg%2F11c6dd89qq!19sChIJ0ahFYxJswUcRSgXnWzyQmS8,Frituur Katrien,4.5,41.0,Frituur,,"Aarschotsesteenweg 25, 3300 Tienen, Belgium","RW7H+H3 Tienen, Belgium",https://www.pickandgo.be/business/frituur-katrien,+32 16 76 69 72,Closed,Closed,5–9 PM,5–9 PM,5–9 PM,5–9 PM,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipOT7S5CDE9DAVj6KVQiLCiuKazOCwyhuyyiTloR=w408-h724-k-no,True,50.8139375,4.927687500000005,"https://www.google.be/maps/search/frituur/@50.9702294,5.2628619,10.41z?entry=ttu",2023-06-19T14:40:17.905Z,
760,https://www.google.be/maps/place/Den+Dam/data=!4m7!3m6!1s0x47c39b2fe9294def:0x9c6b0c2a419db37e!8m2!3d51.102254!4d3.9845313!16s%2Fg%2F11c1lynl5b!19sChIJ700p6S-bw0cRfrOdQSoMa5w,Den Dam,4.6,180.0,Frituur,· Dine-in · Takeaway · Delivery,"Kleine Dam 48, 9160 Lokeren, Belgium","4X2M+WR Lokeren, Belgium",http://www.frituurdendam.be/,+32 488 76 25 90,"11:30 AM–1:30 PM, 5–11 PM","11:30 AM–1:30 PM, 5–11 PM","11:30 AM–1:30 PM, 5–11 PM","11:30 AM–1:30 PM, 5–11 PM","11:30 AM–1:30 PM, 5–10 PM",Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipOL44UHwQNim1Rh9lU6Eec24ghrzIOHi9jLTUhc=w426-h240-k-no,False,51.1023125,3.984562499999996,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:58:21.850Z,
761,https://www.google.be/maps/place/Frituur+%27T+Wiel/data=!4m7!3m6!1s0x47c39bb38c75c233:0x33412186e221c6d0!8m2!3d51.1069195!4d3.9868751!16s%2Fg%2F11gjmts6f5!19sChIJM8J1jLObw0cR0MYh4oYhQTM,Frituur 'T Wiel,4.4,74.0,Frituur,· Dine-in · Takeaway · Delivery,"Stationsstraat 44, 9160 Lokeren, Belgium","4X4P+QQ Lokeren, Belgium",https://www.facebook.com/Frituur-t-Wiel-107788234135922/,+32 491 76 32 77,5–9:30 PM,5–9:30 PM,5–9:30 PM,Closed,5–10 PM,5–10 PM,5–9:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNb7JcWia7Y-8SIe0GYmuvkUNsmI5nOveY3lYz0=w408-h544-k-no,True,51.1069375,3.986937499999996,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:58:28.637Z,
762,https://www.google.be/maps/place/Frituur+%27t+Vuystjen/data=!4m7!3m6!1s0x47c39b22170a726b:0x77fec31babab4fc6!8m2!3d51.0917209!4d3.9872918!16s%2Fg%2F11bzx5bjk5!19sChIJa3IKFyKbw0cRxk-rqxvD_nc,Frituur 't Vuystjen,,,Frituur,,"Naastveldstraat 70, 9160 Lokeren, Belgium","3XRP+MW Lokeren, Belgium",,+32 9 279 22 85,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1-ZIhfdzgwpoxdC-eYKzKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.01552&pitch=0&thumbfov=100,False,51.09168749999999,3.9873124999999874,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:58:33.097Z,
763,https://www.google.be/maps/place/%27%27t+Frietje%27/data=!4m7!3m6!1s0x47c39ac47e2e66fb:0xbdfb510560a1fc9a!8m2!3d51.0960307!4d4.0097598!16s%2Fg%2F1thp74k2!19sChIJ-2YufsSaw0cRmvyhYAVR-70,'t Frietje,4.4,214.0,Frituur,· Dine-in · Takeaway,"Zelebaan 66, 9160 Lokeren, Belgium","32W5+CW Lokeren, Belgium",http://www.tfrietje.be/,+32 473 29 99 11,Closed,"11:30 AM–2 PM, 4:30–10 PM","11:30 AM–2 PM, 4:30–10 PM","11:30 AM–2 PM, 4:30–10 PM","11:30 AM–2 PM, 4:30–10 PM","11:30 AM–2 PM, 4:30–10 PM","11:30 AM–2 PM, 4:30–10 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipMusP--5UE6CfxY8VZctqvYyaMO971fdHWqyUfj=w472-h240-k-no,True,51.0960625,4.009812499999995,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:58:38.650Z,Identifies as women-owned
764,https://www.google.be/maps/place/Frituur+%27t+Dolfijntje/data=!4m7!3m6!1s0x47c39bc0bbe416b5:0x3b02a6000595f9fc!8m2!3d51.0485452!4d3.9685341!16s%2Fg%2F11bwzkx_p2!19sChIJtRbku8Cbw0cR_PmVBQCmAjs,Frituur 't Dolfijntje,4.3,121.0,Frituur,· Dine-in · Takeaway · Delivery,"90, Dendermondse Steenweg 60, 9290 Berlare, Belgium","2XX9+CC Berlare, Belgium",https://www.openingsurengids.be/t-dolfijntje/berlare/1,,Closed,Closed,5–10 PM,5–10 PM,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipO_bWImNBPN8bit5A9omoJduu8WpzZ2_mAo7H18=w408-h306-k-no,False,51.04856250000002,3.968562500000005,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:58:45.298Z,
765,https://www.google.be/maps/place/Frituur+De+Kegel/data=!4m7!3m6!1s0x47c396571f38af8b:0x48fb661f06f4bcc4!8m2!3d50.9789097!4d4.0879769!16s%2Fg%2F11f11lj1_g!19sChIJi684H1eWw0cRxLz0Bh9m-0g,Frituur De Kegel,4.2,63.0,Frituur,· Dine-in · Kerbside pickup · Delivery,"Aalstersestraat 141A, 9280 Lebbeke, Belgium","X3HQ+H5 Lebbeke, Belgium",http://www.facebook.com/frituurdekegel,,5–10 PM,5–10 PM,5–10 PM,Closed,"11:30 AM–1:29 PM, 4:30–10 PM",5–10 PM,5–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNKngCPtI0Ekrqwmxr24LWg4YcTyfDYeNhcrRuZ=w408-h725-k-no,True,50.97893749999999,4.087937499999995,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:58:52.345Z,
766,https://www.google.be/maps/place/Frituur+Fabiola/data=!4m7!3m6!1s0x47c3973ed70ca36d:0x4af5e195cf34f7a4!8m2!3d51.0091779!4d4.0610798!16s%2Fg%2F11f3mbjzv_!19sChIJbaMM1z6Xw0cRpPc0z5Xh9Uo,Frituur Fabiola,4.4,98.0,Frituur,· Dine-in · Takeaway · Delivery,"Hofstraat 1, 9200 Dendermonde, Belgium","2356+MC Dendermonde, Belgium",https://www.vindeenfrituur.be/frituren/oost-vlaanderen/oudegem--9200/frituur-fabiola/1319/,+32 52 57 77 10,Closed,Closed,Closed,4:30–9 PM,"11:30 AM–1:30 PM, 4:30–10 PM",4:30–10 PM,4:30–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOel2hOQe8vfPi92AFLugrVhfNyw5mvaTPwJ21P=w426-h240-k-no,True,51.00918749999998,4.061062500000006,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:58:59.534Z,
767,https://www.google.be/maps/place/Het+Gouden+Fritje/data=!4m7!3m6!1s0x47c393118e73ec85:0x80b4d1fb664fe70b!8m2!3d51.0472778!4d4.2033022!16s%2Fg%2F11ckvnyglv!19sChIJhexzjhGTw0cRC-dPZvvRtIA,Het Gouden Fritje,4.7,145.0,Frituur,· Dine-in · Takeaway · Delivery,"Spoorweglaan 28, 2890 Puurs-Sint-Amands, Belgium","26W3+W8 Puurs-Sint-Amands, Belgium",,,Closed,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMTPej7UKBQ-D03-uUTCOVvmj0CYyceZU8lSe_Q=w426-h240-k-no,True,51.04731249999999,4.203312499999996,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:05.250Z,
768,https://www.google.be/maps/place/Frituur+%27t+Dorp/data=!4m7!3m6!1s0x47c3911193250cbf:0x674feb52e1292943!8m2!3d51.0537385!4d4.1070626!16s%2Fg%2F1jgm2v6z1!19sChIJvwwlkxGRw0cRQykp4VLrT2c,Frituur 't Dorp,4.4,62.0,Frituur,· Dine-in · Takeaway · Delivery,"Smidsestraat 9, 9200 Dendermonde, Belgium","3434+FR Dendermonde, Belgium",https://www.vindeenfrituur.be/frituren/oost-vlaanderen/grembergen--9200/-039-t-dorp/3840/,+32 52 52 93 62,Closed,5–9 PM,5–9 PM,5–9 PM,5–10 PM,5–10 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMzToGx-42KosnKIsdNpEWDfqD5wNhg_ZDgYT8=w408-h306-k-no,True,51.05368750000001,4.107062499999998,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:12.769Z,
769,https://www.google.be/maps/place/%27%27t+Frit-uurke%27/data=!4m7!3m6!1s0x47c3eb8f3c907e47:0x753a7d24aedc0430!8m2!3d51.010697!4d4.2982626!16s%2Fg%2F11gbwl6k60!19sChIJR36QPI_rw0cRMATcriR9OnU,'t Frit-uurke,4.4,113.0,Frituur,,"Klein Holland 31, 1840 Londerzeel, Belgium","276X+78 Londerzeel, Belgium",http://www.koendevroede.be/,,Closed,Closed,5–9 PM,5–9 PM,5–9 PM,5–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPT2qi4xwlT2FkWLU1tMJDM3p3yi1Q90N8mLZRj=w408-h544-k-no,False,51.0106875,4.298312500000023,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:19.221Z,
